6.402811, 0.737268, 20
6.417367, 0.727800, 20
6.431734, 0.718331, 20
6.445911, 0.708862, 20
6.459899, 0.699393, 20
6.473697, 0.689924, 20
6.487306, 0.680455, 20
6.500726, 0.670986, 20
6.513956, 0.661517, 20
6.526997, 0.652048, 20
6.539849, 0.642579, 20
6.552511, 0.633110, 20
6.564984, 0.623641, 20
6.577267, 0.614172, 20
6.589361, 0.604703, 20
6.601266, 0.595234, 20
6.612981, 0.585765, 20
6.624507, 0.576296, 20
6.635844, 0.566828, 20
6.646992, 0.557384, 20
6.657952, 0.548006, 20
6.668726, 0.538707, 20
6.679316, 0.529488, 20
6.689723, 0.520348, 20
6.699948, 0.511288, 20
6.709994, 0.502307, 20
6.719863, 0.493406, 20
6.729554, 0.484585, 20
6.739071, 0.475843, 20
6.748415, 0.467181, 20
6.757587, 0.458598, 20
6.766589, 0.450095, 20
6.775422, 0.441672, 20
6.784089, 0.433328, 20
6.792590, 0.425063, 20
6.800927, 0.416879, 20
6.809103, 0.408773, 20
6.817118, 0.400748, 20
6.824974, 0.392802, 20
6.832673, 0.384935, 20
6.840216, 0.377148, 20
6.847604, 0.369441, 20
6.854841, 0.361813, 20
6.861926, 0.354265, 20
6.868862, 0.346796, 20
6.875650, 0.339407, 20
6.882292, 0.332097, 20
6.888789, 0.324867, 20
6.895144, 0.317717, 20
6.901357, 0.310646, 20
6.907430, 0.303655, 20
6.913365, 0.296743, 20
6.919163, 0.289911, 20
6.924826, 0.283159, 20
6.930356, 0.276486, 20
6.935753, 0.269892, 20
6.941021, 0.263379, 20
6.946160, 0.256944, 20
6.951172, 0.250590, 20
6.956058, 0.244314, 20
6.960820, 0.238119, 20
6.965460, 0.232003, 20
6.969980, 0.225967, 20
6.974380, 0.220010, 20
6.978663, 0.214133, 20
6.982829, 0.208335, 20
6.986882, 0.202617, 20
6.990821, 0.196978, 20
6.994650, 0.191419, 20
6.998368, 0.185940, 20
7.001979, 0.180540, 20
7.005484, 0.175220, 20
7.008883, 0.169979, 20
7.012180, 0.164818, 20
7.015374, 0.159736, 20
7.018469, 0.154734, 20
7.021465, 0.149812, 20
7.024365, 0.144969, 20
7.027169, 0.140206, 20
7.029879, 0.135522, 20
7.032498, 0.130918, 20
7.035025, 0.126394, 20
7.037464, 0.121949, 20
7.039816, 0.117583, 20
7.042082, 0.113297, 20
7.044264, 0.109091, 20
7.046363, 0.104964, 20
7.048381, 0.100917, 20
7.050320, 0.096950, 20
7.052182, 0.093062, 20
7.053967, 0.089253, 20
7.055677, 0.085525, 20
7.057315, 0.081875, 20
7.058881, 0.078306, 20
7.060377, 0.074816, 20
7.061805, 0.071405, 20
7.063167, 0.068074, 20
7.064463, 0.064823, 20
7.065696, 0.061651, 20
7.066867, 0.058558, 20
7.067978, 0.055546, 20
7.069031, 0.052613, 20
7.070026, 0.049759, 20
7.070965, 0.046985, 20
7.071851, 0.044291, 20
7.072685, 0.041676, 20
7.073468, 0.039141, 20
7.074201, 0.036685, 20
7.074887, 0.034309, 20
7.075528, 0.032012, 20
7.076124, 0.029795, 20
7.076677, 0.027658, 20
7.077189, 0.025600, 20
7.077661, 0.023622, 20
7.078096, 0.021723, 20
7.078494, 0.019904, 20
7.078857, 0.018164, 20
7.079187, 0.016504, 20
7.079486, 0.014924, 20
7.079754, 0.013423, 20
7.079994, 0.012002, 20
7.080207, 0.010660, 20
7.080395, 0.009398, 20
7.080560, 0.008215, 20
7.080702, 0.007112, 20
7.080824, 0.006089, 20
7.080926, 0.005145, 20
7.081012, 0.004281, 20
7.081082, 0.003496, 20
7.081138, 0.002791, 20
7.081181, 0.002165, 20
7.081214, 0.001619, 20
7.081237, 0.001153, 20
7.081252, 0.000766, 20
7.081261, 0.000459, 20
7.081266, 0.000231, 20
7.081267, 0.000083, 20
7.081268, 0.000014, 20
7.081268, 0.000000, 20
